-137.795258	292.897064	19
-134.756577	305.084595	18
-133.013321	300.281830	19
-131.508820	293.701935	19
-140.790070	289.857422	00
25.642773	172.118759	18
23.952299	175.743988	18
22.684444	178.462906	18
-132.944290	301.260651	00
-302.631989	86.456642	18
-298.556610	82.111183	17
-301.793304	87.001282	17
-298.556610	82.111183	17
-304.944153	91.947128	16
-135.234909	305.093719	00
-257.587891	32.412121	15
2147483648.000000	2147483648.000000	00
-78.351303	209.575455	14
-77.982758	212.017242	14
-82.255554	226.408188	14
-83.430382	231.887177	14
2147483648.000000	2147483648.000000	00
-86.941330	249.533981	14
-83.185669	211.555374	00
-86.941330	290.466034	14
-87.627487	277.107941	14
-87.911140	231.340652	00
-85.365799	288.743347	14
-85.980110	286.450684	14
-83.483467	294.369019	14
-76.850281	301.512634	13
-71.430038	300.902283	13
-91.979805	234.183151	00
-71.873329	273.627350	13
-91.086197	290.196777	00
-96.192284	293.942871	00
-101.298370	297.688965	00
-106.404457	301.435059	00
-111.510544	305.181152	00
-116.616631	308.927246	00
-121.722717	312.673340	00
-126.828804	316.419434	00
-131.934891	320.165527	00
-137.040970	323.911621	00
-142.147049	327.657715	00
-147.253128	331.403809	00
-53.138176	255.933685	13
-51.297165	256.715149	13
-49.456154	257.496613	13
-45.774136	259.059540	14
-142.010010	330.492798	00
-43.182220	263.788330	15
-43.182220	263.788330	00
-84.902870	243.777542	16
-82.121315	244.901352	16
-80.682724	246.706085	16
-79.200638	248.452728	16
-77.321251	249.136765	17
-73.562477	250.504852	17
-70.743401	251.530914	17
-67.924324	252.556976	17
-66.984634	252.898987	17
-66.044937	253.241013	17
-66.044937	253.241013	00
-97.986633	244.660614	15
-101.790260	230.108231	16
-102.219093	233.393707	16
-100.348228	227.278091	17
-97.841156	226.851944	18
-100.190590	229.140854	19
-102.997070	225.869675	21
-115.337700	221.423019	22
-126.029778	215.975128	23
-137.742020	212.573380	25
-150.325134	206.436188	26
-151.223938	205.997818	26
-164.705841	199.422241	26
-168.301010	197.668762	26
-172.420471	182.000000	26
-141.405304	210.976593	00
-150.912308	147.922287	27
-130.217911	143.208786	27
-131.015762	158.984238	27
-173.190338	198.982697	00
-140.538940	213.791779	28
-134.897873	195.384445	28
-117.287643	188.365967	29
-115.848114	186.680496	29
-112.691376	192.222702	30
-114.238991	198.985825	30
-112.480370	195.110870	30
-117.479095	201.744400	30
-115.836258	197.782196	30
-115.848114	186.680496	30
-117.351974	182.343887	30
-117.920395	190.705627	30
-121.936142	195.939056	30
-122.317810	203.554031	30
-120.917725	206.939606	30
-125.431580	206.650314	30
