-65.838493	247.643066	17
-67.128006	248.023849	17
-67.128006	248.023849	17
-67.128006	248.023849	17
-69.846931	246.755997	17
-71.158546	247.222748	16
-71.158546	247.222748	16
-70.995110	249.396637	16
-69.140747	250.145844	16
-67.286377	250.895065	16
-64.811859	252.798340	16
-61.723274	253.142700	16
-58.941723	254.266525	16
-56.409637	256.023651	16
-52.675316	257.457123	16
-49.456154	257.496613	16
-47.615147	258.278076	16
-46.694641	258.668793	16
-46.694641	258.668793	00
-75.081245	248.856293	16
-73.472160	245.065521	16
-73.472160	245.065521	00
-53.533386	254.363129	15
-73.899185	246.002533	15
-69.005356	245.030518	15
-67.128006	248.023849	15
-66.221695	248.446472	14
-68.417908	248.442963	14
-69.005356	245.030518	14
-72.565849	245.488144	14
-74.812729	245.595795	14
-80.266953	245.650574	14
-76.150795	246.165405	14
-79.832817	244.602478	14
-79.832817	244.602478	00
-42.092117	260.622467	14
-42.092117	260.622467	00
-84.435341	242.648819	14
-84.435341	242.648819	00
-41.571056	259.479095	14
-41.571056	259.479095	14
-41.190742	258.732697	14
-41.190742	258.732697	14
-84.576569	241.081039	00
-84.902870	243.777542	13
-93.997185	237.054337	13
-85.350632	244.914246	13
-82.549889	245.989349	13
-81.194138	245.275970	13
-78.466911	243.968857	13
-77.553368	244.375595	13
-76.558212	247.149002	13
-77.321251	249.136765	13
-76.948402	248.139557	14
-77.321251	249.136765	14
-76.948402	248.139557	14
-76.948402	248.139557	14
-76.558212	247.149002	14
-75.230293	246.556137	14
-76.014824	248.497925	14
-74.703850	247.898209	14
-74.309784	246.946869	14
-70.572868	239.612747	13
-71.602562	241.396225	13
-72.569382	243.214554	13
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
-72.569382	243.214554	00
