-132.978577	101.597382	00
-185.328690	98.797127	26
-185.725601	92.281052	26
-183.267868	88.672661	27
-184.014755	81.322601	27
-177.330093	75.713509	28
-177.330093	75.713509	28
-169.605743	78.513390	28
-165.296112	84.029465	29
-139.000000	63.885952	30
-131.506210	68.837471	30
-131.000000	77.742363	30
-130.500000	78.608383	30
-130.000000	79.474411	30
-126.173309	78.458282	30
-122.344803	77.517426	30
-121.875328	78.400375	30
-121.405861	79.283318	30
-120.466911	81.049217	30
-119.527969	82.815109	29
-115.338005	82.888634	29
-98.667381	75.291389	28
-98.667381	75.291389	28
-108.749832	79.675362	28
-108.749832	79.675362	28
-108.749832	79.675362	28
-108.749832	79.675362	27
-89.020447	69.550064	28
-82.859917	64.394478	28
-65.740570	54.807529	28
-62.741215	50.115509	28
-78.751923	50.734837	28
-105.093147	78.166969	00
-182.228729	46.711311	28
-182.228729	46.711311	00
-73.641212	17.637918	26
-77.137566	22.510004	26
-105.505035	35.076843	25
-127.400932	49.795460	24
-128.957718	56.158436	24
-118.470055	58.830284	24
-115.934349	64.268135	23
-111.285545	74.237518	23
-106.636742	84.206902	22
-101.987946	94.176292	22
-100.221916	105.520691	22
-97.339142	104.145676	22
-99.783546	106.419487	21
-101.718292	109.618828	20
-100.660294	104.621895	20
-127.832367	115.999413	19
-138.207001	118.701935	18
-134.618118	112.241684	18
-139.761185	111.071533	17
-144.363617	110.821831	16
-140.964813	109.474266	15
-151.135895	102.153709	15
-148.137192	93.634293	14
-145.259216	84.295586	14
-144.722336	77.944443	13
-163.231979	79.924751	13
-142.271225	110.763939	00
-143.577637	112.053612	00
-144.884048	113.343285	00
-146.190460	114.632957	00
-147.496872	115.922630	00
-148.803284	117.212303	00
-150.109695	118.501976	00
-151.416107	119.791649	00
-152.722519	121.081322	00
-154.028931	122.370995	00
-155.335342	123.660667	00
-156.641754	124.950340	00
-157.948166	126.240013	00
-159.254578	127.529686	00
-160.560989	128.819366	00
-161.867401	130.109039	00
-163.173813	131.398712	00
-164.480225	132.688385	00
-165.786636	133.978058	00
-167.093048	135.267731	00
-168.399460	136.557404	00
-169.705872	137.847076	00
-171.012283	139.136749	00
-172.318695	140.426422	00
-173.625107	141.716095	00
-174.931519	143.005768	00
-284.828491	-45.610310	13
-280.328979	-40.248001	13
-303.420624	-23.490639	13
-307.085358	-17.085354	13
-315.466888	-5.527338	13
-320.230499	-0.328765	13
2147483648.000000	2147483648.000000	00
-379.996460	-42.940155	13
-383.015320	-45.564392	13
-374.706543	-60.769203	13
-375.437897	-61.451202	14
-381.168396	-55.197475	14
-381.168396	-55.197475	15
